"stationId","availableBikes","availableDocks","t"
"716","22","2","2021-10-17 10:50:01"
"717","1","40","2021-10-17 10:50:01"
"718","20","24","2021-10-17 10:50:01"
"719","2","32","2021-10-17 10:50:01"
"720","15","6","2021-10-17 10:50:01"
"721","9","9","2021-10-17 10:50:01"
"722","5","14","2021-10-17 10:50:01"
"723","5","43","2021-10-17 10:50:01"
"724","2","26","2021-10-17 10:50:01"
"725","14","9","2021-10-17 10:50:01"
"726","5","17","2021-10-17 10:50:01"
"727","16","6","2021-10-17 10:50:01"
"728","4","25","2021-10-17 10:50:01"
"729","11","13","2021-10-17 10:50:01"
"731","12","24","2021-10-17 10:50:01"
"732","3","16","2021-10-17 10:50:01"
"733","8","10","2021-10-17 10:50:01"
"734","12","19","2021-10-17 10:50:01"
"735","21","7","2021-10-17 10:50:01"
"736","14","14","2021-10-17 10:50:01"
"737","13","11","2021-10-17 10:50:01"
"738","12","25","2021-10-17 10:50:01"
"739","12","13","2021-10-17 10:50:01"
"740","19","7","2021-10-17 10:50:01"
"741","12","11","2021-10-17 10:50:01"
"742","15","7","2021-10-17 10:50:01"
"743","12","16","2021-10-17 10:50:01"
"744","12","18","2021-10-17 10:50:01"
"745","10","19","2021-10-17 10:50:01"
"746","3","21","2021-10-17 10:50:01"
"747","5","19","2021-10-17 10:50:01"
"748","8","17","2021-10-17 10:50:01"
"749","18","19","2021-10-17 10:50:01"
"750","20","5","2021-10-17 10:50:01"
"751","2","22","2021-10-17 10:50:01"
"754","10","14","2021-10-17 10:50:01"
"755","19","5","2021-10-17 10:50:01"
"756","1","20","2021-10-17 10:50:01"
"757","15","9","2021-10-17 10:50:01"
"758","1","22","2021-10-17 10:50:01"
"759","9","9","2021-10-17 10:50:01"
"760","4","14","2021-10-17 10:50:01"
"761","0","23","2021-10-17 10:50:01"
"762","3","17","2021-10-17 10:50:01"
"763","1","45","2021-10-17 10:50:01"
"764","28","3","2021-10-17 10:50:01"
"765","8","30","2021-10-17 10:50:01"
"766","21","4","2021-10-17 10:50:01"
"767","13","17","2021-10-17 10:50:01"
"768","26","11","2021-10-17 10:50:01"
"769","19","2","2021-10-17 10:50:01"
"770","28","1","2021-10-17 10:50:01"
"771","11","10","2021-10-17 10:50:01"
"772","27","7","2021-10-17 10:50:01"
"773","2","22","2021-10-17 10:50:01"
"774","12","7","2021-10-17 10:50:01"
"775","27","5","2021-10-17 10:50:01"
"776","17","3","2021-10-17 10:50:01"
"777","11","10","2021-10-17 10:50:01"
"779","4","24","2021-10-17 10:50:01"
"780","18","5","2021-10-17 10:50:01"
"781","10","19","2021-10-17 10:50:01"
"782","6","16","2021-10-17 10:50:01"
"783","9","18","2021-10-17 10:50:01"
"784","5","28","2021-10-17 10:50:01"
"785","4","57","2021-10-17 10:50:01"
"786","7","37","2021-10-17 10:50:01"
"787","3","32","2021-10-17 10:50:01"
"789","3","37","2021-10-17 10:50:01"
"790","9","18","2021-10-17 10:50:01"
"792","32","10","2021-10-17 10:50:01"
"793","24","3","2021-10-17 10:50:01"
"794","19","3","2021-10-17 10:50:01"
"795","0","29","2021-10-17 10:50:01"
"796","0","29","2021-10-17 10:50:01"
"797","16","14","2021-10-17 10:50:01"
"798","24","3","2021-10-17 10:50:01"
"799","6","18","2021-10-17 10:50:01"
"800","8","19","2021-10-17 10:50:01"
"801","19","10","2021-10-17 10:50:01"
"802","19","13","2021-10-17 10:50:01"
"803","19","3","2021-10-17 10:50:01"
"804","16","11","2021-10-17 10:50:01"
"805","8","10","2021-10-17 10:50:01"
"806","14","13","2021-10-17 10:50:01"
"807","12","10","2021-10-17 10:50:01"
"808","18","10","2021-10-17 10:50:01"
"809","2","26","2021-10-17 10:50:01"
"810","14","16","2021-10-17 10:50:01"
"811","14","19","2021-10-17 10:50:01"
"812","27","1","2021-10-17 10:50:01"
"813","12","25","2021-10-17 10:50:01"
"814","19","10","2021-10-17 10:50:01"
"815","30","2","2021-10-17 10:50:01"
"816","14","14","2021-10-17 10:50:01"
"817","10","15","2021-10-17 10:50:01"
"818","21","0","2021-10-17 10:50:01"
"819","36","2","2021-10-17 10:50:01"
"820","17","7","2021-10-17 10:50:01"
"821","11","16","2021-10-17 10:50:01"
"826","15","13","2021-10-17 10:50:01"
"827","22","1","2021-10-17 10:50:01"
"828","14","18","2021-10-17 10:50:01"
"829","16","9","2021-10-17 10:50:01"
"830","16","10","2021-10-17 10:50:01"
"831","22","1","2021-10-17 10:50:01"
"832","21","7","2021-10-17 10:50:01"
"833","27","12","2021-10-17 10:50:01"
"834","25","0","2021-10-17 10:50:01"
"835","0","23","2021-10-17 10:50:01"
"836","11","13","2021-10-17 10:50:01"
"838","0","25","2021-10-17 10:50:01"
"839","2","28","2021-10-17 10:50:01"
"840","20","2","2021-10-17 10:50:01"
"841","19","0","2021-10-17 10:50:01"
"842","2","21","2021-10-17 10:50:01"
"844","29","3","2021-10-17 10:50:01"
"845","28","2","2021-10-17 10:50:01"
"1","5","14","2021-10-17 11:00:02"
"2","7","28","2021-10-17 11:00:02"
"3","1","31","2021-10-17 11:00:02"
"4","20","2","2021-10-17 11:00:02"
"5","13","14","2021-10-17 11:00:02"
"6","4","13","2021-10-17 11:00:02"
"7","4","12","2021-10-17 11:00:02"
"8","27","12","2021-10-17 11:00:02"
"9","0","19","2021-10-17 11:00:02"
"10","5","13","2021-10-17 11:00:02"
"11","4","18","2021-10-17 11:00:02"
"12","5","42","2021-10-17 11:00:02"
"13","0","21","2021-10-17 11:00:02"
"14","4","41","2021-10-17 11:00:02"
"15","2","23","2021-10-17 11:00:02"
"17","0","25","2021-10-17 11:00:02"
"18","3","19","2021-10-17 11:00:02"
"19","8","20","2021-10-17 11:00:02"
"20","8","20","2021-10-17 11:00:02"
"22","6","13","2021-10-17 11:00:02"
"23","1","15","2021-10-17 11:00:02"
"24","7","27","2021-10-17 11:00:02"
"25","35","10","2021-10-17 11:00:02"
"26","2","18","2021-10-17 11:00:02"
"27","5","28","2021-10-17 11:00:02"
"28","7","11","2021-10-17 11:00:02"
"29","0","22","2021-10-17 11:00:02"
"30","13","8","2021-10-17 11:00:02"
"31","0","36","2021-10-17 11:00:02"
"32","0","0","2021-10-17 11:00:02"
"33","18","0","2021-10-17 11:00:02"
"34","3","13","2021-10-17 11:00:02"
"36","12","15","2021-10-17 11:00:02"
"37","15","1","2021-10-17 11:00:02"
"38","7","10","2021-10-17 11:00:02"
"39","5","35","2021-10-17 11:00:02"
"40","14","2","2021-10-17 11:00:02"
"41","6","18","2021-10-17 11:00:02"
"42","9","17","2021-10-17 11:00:02"
"43","6","12","2021-10-17 11:00:02"
"44","2","19","2021-10-17 11:00:02"
"45","4","22","2021-10-17 11:00:02"
"46","15","1","2021-10-17 11:00:02"
"47","2","17","2021-10-17 11:00:02"
"48","5","20","2021-10-17 11:00:02"
"49","2","14","2021-10-17 11:00:02"
"50","14","13","2021-10-17 11:00:02"
"51","4","25","2021-10-17 11:00:02"
"52","2","15","2021-10-17 11:00:02"
"53","2","16","2021-10-17 11:00:02"
"55","2","31","2021-10-17 11:00:02"
"56","6","9","2021-10-17 11:00:02"
"57","2","28","2021-10-17 11:00:02"
"58","7","11","2021-10-17 11:00:02"
"60","0","18","2021-10-17 11:00:02"
"61","5","27","2021-10-17 11:00:02"
"62","7","15","2021-10-17 11:00:02"
"63","5","22","2021-10-17 11:00:02"
"64","4","19","2021-10-17 11:00:02"
"66","5","35","2021-10-17 11:00:02"
"67","1","25","2021-10-17 11:00:02"
"68","0","26","2021-10-17 11:00:02"
"69","1","20","2021-10-17 11:00:02"
"70","5","19","2021-10-17 11:00:02"
"71","5","24","2021-10-17 11:00:02"
"72","6","10","2021-10-17 11:00:02"
"73","16","10","2021-10-17 11:00:02"
"74","12","4","2021-10-17 11:00:02"
"75","16","2","2021-10-17 11:00:02"
"76","0","21","2021-10-17 11:00:02"
"77","7","19","2021-10-17 11:00:02"
"78","8","9","2021-10-17 11:00:02"
"79","4","14","2021-10-17 11:00:02"
"80","17","28","2021-10-17 11:00:02"
"81","3","16","2021-10-17 11:00:02"
"82","2","13","2021-10-17 11:00:02"
"83","2","18","2021-10-17 11:00:02"
"84","0","25","2021-10-17 11:00:02"
"85","17","22","2021-10-17 11:00:02"
"86","11","13","2021-10-17 11:00:02"
"88","4","21","2021-10-17 11:00:02"
"89","0","18","2021-10-17 11:00:02"
"90","1","26","2021-10-17 11:00:02"
"91","0","19","2021-10-17 11:00:02"
"92","10","31","2021-10-17 11:00:02"
"93","20","17","2021-10-17 11:00:02"
"94","10","16","2021-10-17 11:00:02"
"95","0","15","2021-10-17 11:00:02"
"96","0","26","2021-10-17 11:00:02"
"97","1","16","2021-10-17 11:00:02"
"98","10","40","2021-10-17 11:00:02"
"99","2","14","2021-10-17 11:00:02"
"100","9","14","2021-10-17 11:00:02"
"101","3","17","2021-10-17 11:00:02"
"102","2","13","2021-10-17 11:00:02"
"103","10","8","2021-10-17 11:00:02"
"104","4","29","2021-10-17 11:00:02"
"105","3","22","2021-10-17 11:00:02"
"106","1","20","2021-10-17 11:00:02"
"107","14","3","2021-10-17 11:00:02"
"108","8","21","2021-10-17 11:00:02"
"109","2","53","2021-10-17 11:00:02"
"110","13","3","2021-10-17 11:00:02"
"111","26","1","2021-10-17 11:00:02"
"112","0","20","2021-10-17 11:00:02"
"113","7","12","2021-10-17 11:00:02"
"114","15","4","2021-10-17 11:00:02"
"115","7","27","2021-10-17 11:00:02"
"116","6","15","2021-10-17 11:00:02"
"117","4","21","2021-10-17 11:00:02"
"118","8","5","2021-10-17 11:00:02"
"119","16","2","2021-10-17 11:00:02"
"120","0","17","2021-10-17 11:00:02"
"121","3","19","2021-10-17 11:00:02"
"122","1","21","2021-10-17 11:00:02"
"123","14","3","2021-10-17 11:00:02"
"124","2","18","2021-10-17 11:00:02"
"125","11","10","2021-10-17 11:00:02"
"126","2","50","2021-10-17 11:00:02"
"127","0","17","2021-10-17 11:00:02"
"128","3","19","2021-10-17 11:00:02"
"129","0","18","2021-10-17 11:00:02"
"130","7","15","2021-10-17 11:00:02"
"131","5","11","2021-10-17 11:00:02"
"132","20","17","2021-10-17 11:00:02"
"133","18","0","2021-10-17 11:00:02"
"134","9","11","2021-10-17 11:00:02"
"135","16","2","2021-10-17 11:00:02"
"136","11","21","2021-10-17 11:00:02"
"138","2","17","2021-10-17 11:00:02"
"139","4","13","2021-10-17 11:00:02"
"140","11","22","2021-10-17 11:00:02"
"141","0","28","2021-10-17 11:00:02"
"142","7","17","2021-10-17 11:00:02"
"143","5","19","2021-10-17 11:00:02"
"144","29","17","2021-10-17 11:00:02"
"145","4","20","2021-10-17 11:00:02"
"146","3","32","2021-10-17 11:00:02"
"148","15","1","2021-10-17 11:00:02"
"149","11","7","2021-10-17 11:00:02"
"150","2","26","2021-10-17 11:00:02"
"151","19","6","2021-10-17 11:00:02"
"152","15","6","2021-10-17 11:00:02"
"153","3","23","2021-10-17 11:00:02"
"154","5","30","2021-10-17 11:00:02"
"155","3","16","2021-10-17 11:00:02"
"156","12","21","2021-10-17 11:00:02"
"157","25","10","2021-10-17 11:00:02"
"158","13","5","2021-10-17 11:00:02"
"160","0","20","2021-10-17 11:00:02"
"161","15","0","2021-10-17 11:00:02"
"162","8","10","2021-10-17 11:00:02"
"163","6","19","2021-10-17 11:00:02"
"164","1","14","2021-10-17 11:00:02"
"165","3","12","2021-10-17 11:00:02"
"166","2","24","2021-10-17 11:00:02"
"167","16","2","2021-10-17 11:00:02"
"168","1","18","2021-10-17 11:00:02"
"169","4","14","2021-10-17 11:00:02"
"170","15","14","2021-10-17 11:00:02"
"171","9","5","2021-10-17 11:00:02"
"172","3","16","2021-10-17 11:00:02"
"173","10","4","2021-10-17 11:00:02"
"175","19","32","2021-10-17 11:00:02"
"176","0","22","2021-10-17 11:00:02"
"177","12","12","2021-10-17 11:00:02"
"178","9","10","2021-10-17 11:00:02"
"180","4","12","2021-10-17 11:00:02"
"181","9","10","2021-10-17 11:00:02"
"182","9","9","2021-10-17 11:00:02"
"183","9","13","2021-10-17 11:00:02"
"184","1","33","2021-10-17 11:00:02"
"185","2","10","2021-10-17 11:00:02"
"186","5","11","2021-10-17 11:00:02"
"187","0","25","2021-10-17 11:00:02"
"188","0","18","2021-10-17 11:00:02"
"189","6","12","2021-10-17 11:00:02"
"190","12","9","2021-10-17 11:00:02"
"191","3","30","2021-10-17 11:00:02"
"192","1","15","2021-10-17 11:00:02"
"193","13","47","2021-10-17 11:00:02"
"194","42","13","2021-10-17 11:00:02"
"195","8","20","2021-10-17 11:00:02"
"196","2","15","2021-10-17 11:00:02"
"197","23","4","2021-10-17 11:00:02"
"199","9","15","2021-10-17 11:00:02"
"200","2","12","2021-10-17 11:00:02"
"201","7","9","2021-10-17 11:00:02"
"202","6","29","2021-10-17 11:00:02"
"203","7","8","2021-10-17 11:00:02"
"204","0","18","2021-10-17 11:00:02"
"206","19","17","2021-10-17 11:00:02"
"207","9","8","2021-10-17 11:00:02"
"208","2","18","2021-10-17 11:00:02"
"209","9","20","2021-10-17 11:00:02"
"210","8","13","2021-10-17 11:00:02"
"211","20","13","2021-10-17 11:00:02"
"212","1","16","2021-10-17 11:00:02"
"213","7","29","2021-10-17 11:00:02"
"214","1","30","2021-10-17 11:00:02"
"215","5","49","2021-10-17 11:00:02"
"216","2","27","2021-10-17 11:00:02"
"217","3","13","2021-10-17 11:00:02"
"218","5","13","2021-10-17 11:00:02"
"219","1","27","2021-10-17 11:00:02"
"220","1","26","2021-10-17 11:00:02"
"221","14","2","2021-10-17 11:00:02"
"222","11","32","2021-10-17 11:00:02"
"223","13","11","2021-10-17 11:00:02"
"224","9","8","2021-10-17 11:00:02"
"225","15","15","2021-10-17 11:00:02"
"226","0","24","2021-10-17 11:00:02"
"227","7","15","2021-10-17 11:00:02"
"228","10","28","2021-10-17 11:00:02"
"229","2","42","2021-10-17 11:00:02"
"230","12","19","2021-10-17 11:00:02"
"231","1","30","2021-10-17 11:00:02"
"232","0","16","2021-10-17 11:00:02"
"233","0","20","2021-10-17 11:00:02"
"234","10","13","2021-10-17 11:00:02"
"235","4","32","2021-10-17 11:00:02"
"237","15","14","2021-10-17 11:00:02"
"238","5","25","2021-10-17 11:00:02"
"239","10","15","2021-10-17 11:00:02"
"240","14","0","2021-10-17 11:00:02"
"242","1","21","2021-10-17 11:00:02"
"243","19","5","2021-10-17 11:00:02"
"244","1","17","2021-10-17 11:00:02"
"245","15","14","2021-10-17 11:00:02"
"246","5","35","2021-10-17 11:00:02"
"247","8","41","2021-10-17 11:00:02"
"248","14","10","2021-10-17 11:00:02"
"249","29","13","2021-10-17 11:00:02"
"250","2","8","2021-10-17 11:00:02"
"251","5","29","2021-10-17 11:00:02"
"252","6","23","2021-10-17 11:00:02"
"253","8","21","2021-10-17 11:00:02"
"254","1","17","2021-10-17 11:00:02"
"255","13","9","2021-10-17 11:00:02"
"257","4","9","2021-10-17 11:00:02"
"258","9","14","2021-10-17 11:00:02"
"259","14","1","2021-10-17 11:00:02"
"260","3","14","2021-10-17 11:00:02"
"261","6","9","2021-10-17 11:00:02"
"262","8","27","2021-10-17 11:00:02"
"263","21","0","2021-10-17 11:00:02"
"264","3","17","2021-10-17 11:00:02"
"265","5","12","2021-10-17 11:00:02"
"266","3","37","2021-10-17 11:00:02"
"267","1","20","2021-10-17 11:00:02"
"268","29","0","2021-10-17 11:00:02"
"269","42","4","2021-10-17 11:00:02"
"270","22","7","2021-10-17 11:00:02"
"271","17","15","2021-10-17 11:00:02"
"272","22","0","2021-10-17 11:00:02"
"273","24","14","2021-10-17 11:00:02"
"274","13","22","2021-10-17 11:00:02"
"275","4","14","2021-10-17 11:00:02"
"276","1","23","2021-10-17 11:00:02"
"277","13","4","2021-10-17 11:00:02"
"278","8","16","2021-10-17 11:00:02"
"279","12","12","2021-10-17 11:00:02"
"280","7","3","2021-10-17 11:00:02"
"281","6","10","2021-10-17 11:00:02"
"282","25","15","2021-10-17 11:00:02"
"283","2","14","2021-10-17 11:00:02"
"284","14","1","2021-10-17 11:00:02"
"286","2","33","2021-10-17 11:00:02"
"287","2","21","2021-10-17 11:00:02"
"288","33","0","2021-10-17 11:00:02"
"289","1","14","2021-10-17 11:00:02"
"290","16","4","2021-10-17 11:00:02"
"291","26","6","2021-10-17 11:00:02"
"292","7","9","2021-10-17 11:00:02"
"293","13","12","2021-10-17 11:00:02"
"294","10","6","2021-10-17 11:00:02"
"295","27","0","2021-10-17 11:00:02"
"296","3","15","2021-10-17 11:00:02"
"297","10","7","2021-10-17 11:00:02"
"298","9","12","2021-10-17 11:00:02"
"299","8","11","2021-10-17 11:00:02"
"300","6","12","2021-10-17 11:00:02"
"301","0","24","2021-10-17 11:00:02"
"302","9","18","2021-10-17 11:00:02"
"303","15","18","2021-10-17 11:00:02"
"307","8","14","2021-10-17 11:00:02"
"308","17","3","2021-10-17 11:00:02"
"309","29","12","2021-10-17 11:00:02"
"310","5","14","2021-10-17 11:00:02"
"311","3","21","2021-10-17 11:00:02"
"312","6","12","2021-10-17 11:00:02"
"313","6","32","2021-10-17 11:00:02"
"314","33","2","2021-10-17 11:00:02"
"315","10","6","2021-10-17 11:00:02"
"316","20","1","2021-10-17 11:00:02"
"317","18","13","2021-10-17 11:00:02"
"318","7","11","2021-10-17 11:00:02"
"319","0","21","2021-10-17 11:00:02"
"320","24","2","2021-10-17 11:00:02"
"321","14","10","2021-10-17 11:00:02"
"322","7","19","2021-10-17 11:00:02"
"323","9","15","2021-10-17 11:00:02"
"324","14","1","2021-10-17 11:00:02"
"325","4","14","2021-10-17 11:00:02"
"326","11","15","2021-10-17 11:00:02"
"327","9","13","2021-10-17 11:00:02"
"328","10","12","2021-10-17 11:00:02"
"329","15","9","2021-10-17 11:00:02"
"330","4","30","2021-10-17 11:00:02"
"331","4","26","2021-10-17 11:00:02"
"332","10","10","2021-10-17 11:00:02"
"333","6","31","2021-10-17 11:00:02"
"334","7","3","2021-10-17 11:00:02"
"335","6","26","2021-10-17 11:00:02"
"336","17","1","2021-10-17 11:00:02"
"337","0","16","2021-10-17 11:00:02"
"338","6","15","2021-10-17 11:00:02"
"339","8","11","2021-10-17 11:00:02"
"340","15","1","2021-10-17 11:00:02"
"341","3","19","2021-10-17 11:00:02"
"343","8","28","2021-10-17 11:00:02"
"344","0","17","2021-10-17 11:00:02"
"345","7","25","2021-10-17 11:00:02"
"347","11","6","2021-10-17 11:00:02"
"348","2","15","2021-10-17 11:00:02"
"349","1","17","2021-10-17 11:00:02"
"350","4","15","2021-10-17 11:00:02"
"351","4","21","2021-10-17 11:00:02"
"352","19","0","2021-10-17 11:00:02"
"353","5","12","2021-10-17 11:00:02"
"354","0","36","2021-10-17 11:00:02"
"355","15","6","2021-10-17 11:00:02"
"356","10","4","2021-10-17 11:00:02"
"357","0","30","2021-10-17 11:00:02"
"358","4","16","2021-10-17 11:00:02"
"359","2","16","2021-10-17 11:00:02"
"360","24","3","2021-10-17 11:00:02"
"361","42","13","2021-10-17 11:00:02"
"362","5","52","2021-10-17 11:00:02"
"363","7","15","2021-10-17 11:00:02"
"364","1","30","2021-10-17 11:00:02"
"365","1","46","2021-10-17 11:00:02"
"366","0","27","2021-10-17 11:00:02"
"367","0","16","2021-10-17 11:00:02"
"368","4","20","2021-10-17 11:00:02"
"370","2","18","2021-10-17 11:00:02"
"371","11","11","2021-10-17 11:00:02"
"372","3","21","2021-10-17 11:00:02"
"373","5","13","2021-10-17 11:00:02"
"374","33","1","2021-10-17 11:00:02"
"375","8","9","2021-10-17 11:00:02"
"376","6","18","2021-10-17 11:00:02"
"377","3","12","2021-10-17 11:00:02"
"378","3","37","2021-10-17 11:00:02"
"379","12","8","2021-10-17 11:00:02"
"380","5","16","2021-10-17 11:00:02"
"381","0","14","2021-10-17 11:00:02"
"382","3","11","2021-10-17 11:00:02"
"383","4","14","2021-10-17 11:00:02"
"384","2","13","2021-10-17 11:00:02"
"386","7","9","2021-10-17 11:00:02"
"387","12","17","2021-10-17 11:00:02"
"388","4","10","2021-10-17 11:00:02"
"389","1","17","2021-10-17 11:00:02"
"390","2","39","2021-10-17 11:00:02"
"391","0","17","2021-10-17 11:00:02"
"392","9","12","2021-10-17 11:00:02"
"393","0","15","2021-10-17 11:00:02"
"394","7","11","2021-10-17 11:00:02"
"395","8","6","2021-10-17 11:00:02"
"396","0","16","2021-10-17 11:00:02"
"397","6","10","2021-10-17 11:00:02"
"398","5","25","2021-10-17 11:00:02"
"399","6","17","2021-10-17 11:00:02"
"400","7","19","2021-10-17 11:00:02"
"401","20","4","2021-10-17 11:00:02"
"402","1","13","2021-10-17 11:00:02"
"403","0","16","2021-10-17 11:00:02"
"404","5","7","2021-10-17 11:00:02"
"405","6","9","2021-10-17 11:00:02"
"409","40","1","2021-10-17 11:00:02"
"410","2","62","2021-10-17 11:00:02"
"411","17","2","2021-10-17 11:00:02"
"412","7","9","2021-10-17 11:00:02"
"419","1","14","2021-10-17 11:00:02"
"420","35","2","2021-10-17 11:00:02"
"421","2","43","2021-10-17 11:00:02"
"423","31","0","2021-10-17 11:00:02"
"424","19","10","2021-10-17 11:00:02"
"426","2","15","2021-10-17 11:00:02"
"427","0","43","2021-10-17 11:00:02"
"428","17","3","2021-10-17 11:00:02"
"430","3","14","2021-10-17 11:00:02"
"431","17","3","2021-10-17 11:00:02"
"432","6","5","2021-10-17 11:00:02"
"433","5","27","2021-10-17 11:00:02"
"435","8","15","2021-10-17 11:00:02"
"436","11","25","2021-10-17 11:00:02"
"437","22","5","2021-10-17 11:00:02"
"439","4","18","2021-10-17 11:00:02"
"440","18","12","2021-10-17 11:00:02"
"441","0","23","2021-10-17 11:00:02"
"442","11","13","2021-10-17 11:00:02"
"443","20","9","2021-10-17 11:00:02"
"444","5","18","2021-10-17 11:00:02"
"445","16","10","2021-10-17 11:00:02"
"446","24","3","2021-10-17 11:00:02"
"447","10","43","2021-10-17 11:00:02"
"448","19","17","2021-10-17 11:00:02"
"449","28","7","2021-10-17 11:00:02"
"450","12","16","2021-10-17 11:00:02"
"451","7","9","2021-10-17 11:00:02"
"452","0","24","2021-10-17 11:00:02"
"453","21","3","2021-10-17 11:00:02"
"454","11","9","2021-10-17 11:00:02"
"455","16","0","2021-10-17 11:00:02"
"456","29","3","2021-10-17 11:00:02"
"457","22","6","2021-10-17 11:00:02"
"458","25","2","2021-10-17 11:00:02"
"459","13","4","2021-10-17 11:00:02"
"460","29","4","2021-10-17 11:00:02"
"461","23","3","2021-10-17 11:00:02"
"462","20","25","2021-10-17 11:00:02"
"463","5","17","2021-10-17 11:00:02"
"464","18","7","2021-10-17 11:00:02"
"465","4","23","2021-10-17 11:00:02"
"466","6","15","2021-10-17 11:00:02"
"467","3","13","2021-10-17 11:00:02"
"468","1","23","2021-10-17 11:00:02"
"469","36","8","2021-10-17 11:00:02"
"470","1","45","2021-10-17 11:00:02"
"471","11","8","2021-10-17 11:00:02"
"472","0","21","2021-10-17 11:00:02"
"473","17","0","2021-10-17 11:00:02"
